ANO_MES;STATUS;SEGMENTO;QTD_CLIENTES;CLIENTES_CONTATAVEIS;CLIENTES_COM_EMAIL;CLIENTES_COM_TELEFONE;CLIENTES_COM_EMAIL_E_TELEFONE;CLIENTES_ATIVOS_30_DIAS;CLIENTES_ATIVOS_60_DIAS;CLIENTES_ATIVOS_90_DIAS
01/03/2024;Inativo;Hibernando;6795;5920;653;5917;650;8;10;12
01/03/2024;Inativo;Perdido;6725;6001;517;5999;515;2;2;3
01/03/2024;Inativo;Precisa de Atencao;99;84;11;84;11;1;1;1
01/03/2024;Inativo;Quase Dormindo;157;135;9;135;9;0;0;0
01/03/2024;Inativo;;20;18;4;18;4;0;0;0
01/03/2024;Não Ativado;Em Risco;2;2;1;2;1;0;0;0
01/03/2024;Não Ativado;Hibernando;2;2;0;2;0;0;0;0
01/03/2024;Não Ativado;Nao Perder!;2;2;1;2;1;0;0;0
01/03/2024;Não Ativado;Perdido;4;0;0;0;0;0;0;0
01/03/2024;Não Ativado;Quase Dormindo;1;0;0;0;0;0;0;1
01/03/2024;Não Ativado;;9420;4512;1763;2936;187;129;139;149
01/04/2024;Ativo;Campeao;4335;3893;920;3890;917;4285;4332;4333
01/04/2024;Ativo;Clientes Fieis;6024;5238;827;5234;823;5920;6023;6024
01/04/2024;Ativo;Novos Clientes;2094;1841;144;1840;143;2018;2094;2094
01/04/2024;Ativo;Potencial Fiel;7883;6837;770;6826;759;7676;7878;7878
01/04/2024;Ativo;;102;98;64;98;64;100;102;102
01/04/2024;Churn;Em Risco;1437;1270;193;1267;190;0;0;0
01/04/2024;Churn;Hibernando;44;39;5;39;5;0;0;0
01/04/2024;Churn;Nao Perder!;27;25;10;25;10;0;0;0
01/04/2024;Churn;Perdido;13567;11606;900;11581;875;9;9;10
01/04/2024;Churn;;60501;44313;2186;43624;1497;19;19;19
01/04/2024;Dormente;Campeao;38;37;7;36;6;1;38;38
01/04/2024;Dormente;Clientes Fieis;4122;3639;671;3636;668;32;2840;4091
01/04/2024;Dormente;Clientes Promissores;1916;1692;111;1691;110;3;1811;1916
01/04/2024;Dormente;Novos Clientes;43;38;3;38;3;0;43;43
01/04/2024;Dormente;Potencial Fiel;5573;4874;565;4867;558;18;5324;5569
01/04/2024;Dormente;Precisa de Atencao;1761;1560;188;1560;188;8;9;1706
01/04/2024;Dormente;Quase Dormindo;3727;3303;277;3299;273;7;7;3563
01/04/2024;Dormente;;35;32;12;32;12;0;22;35
01/04/2024;Inativo;Clientes Fieis;23;18;5;18;5;0;0;0
01/04/2024;Inativo;Em Risco;3927;3478;555;3476;553;8;8;9
01/04/2024;Inativo;Hibernando;4284;3774;378;3771;375;9;10;10
01/04/2024;Inativo;Perdido;4845;4355;333;4352;330;5;6;7
01/04/2024;Inativo;Precisa de Atencao;52;41;5;41;5;0;0;0
01/04/2024;Inativo;Quase Dormindo;126;105;6;105;6;0;0;0
01/04/2024;Inativo;;14;14;4;14;4;0;0;0
01/04/2024;Não Ativado;Clientes Fieis;1;1;0;1;0;1;1;1
01/04/2024;Não Ativado;Clientes Promissores;2;2;0;2;0;0;2;2
01/04/2024;Não Ativado;Em Risco;1;0;0;0;0;0;0;0
01/04/2024;Não Ativado;Nao Perder!;2;1;0;1;0;0;0;0
01/04/2024;Não Ativado;Perdido;2;2;1;2;1;0;0;0
01/04/2024;Não Ativado;Potencial Fiel;1;0;0;0;0;0;1;1
01/04/2024;Não Ativado;Quase Dormindo;1;1;0;1;0;0;0;1
01/04/2024;Não Ativado;;12672;4989;2050;3124;185;69;78;87
01/05/2024;Ativo;Campeao;20420;18936;4416;18931;4411;20231;20419;20420
01/05/2024;Ativo;Clientes Fieis;16112;14144;2764;14137;2757;15822;16105;16108
01/05/2024;Ativo;Novos Clientes;2864;2481;229;2481;229;2781;2861;2861
01/05/2024;Ativo;Potencial Fiel;14322;12464;1855;12457;1848;13934;14314;14315
01/05/2024;Ativo;;220;217;148;217;148;219;220;220
01/05/2024;Churn;Em Risco;2465;2200;398;2200;398;3;3;4
01/05/2024;Churn;Hibernando;80;74;9;74;9;0;0;0
01/05/2024;Churn;Nao Perder!;42;42;18;42;18;0;0;0
01/05/2024;Churn;Perdido;19343;16521;1734;16491;1704;18;18;21
01/05/2024;Churn;;69595;51130;3285;50337;2492;15;15;17
01/05/2024;Dormente;Campeao;168;159;41;159;41;4;168;168
01/05/2024;Dormente;Clientes Fieis;11530;10355;2176;10354;2175;91;8321;11431
01/05/2024;Dormente;Clientes Promissores;2792;2441;222;2439;220;10;2620;2789
01/05/2024;Dormente;Novos Clientes;79;67;9;65;7;0;79;79
01/05/2024;Dormente;Potencial Fiel;9918;8696;1313;8692;1309;26;9406;9913
01/05/2024;Dormente;Precisa de Atencao;3389;2964;522;2963;521;10;10;3282
01/05/2024;Dormente;Quase Dormindo;5686;4973;557;4967;551;14;14;5470
01/05/2024;Dormente;;45;44;11;44;11;0;33;45
01/05/2024;Inativo;Clientes Fieis;65;57;15;57;15;0;0;0
01/05/2024;Inativo;Em Risco;7778;6905;1215;6901;1211;25;28;30
01/05/2024;Inativo;Hibernando;6905;6082;783;6075;776;11;11;12
01/05/2024;Inativo;Perdido;6687;5907;590;5903;586;8;8;8
01/05/2024;Inativo;Precisa de Atencao;83;73;14;73;14;1;1;1
01/05/2024;Inativo;Quase Dormindo;195;166;23;166;23;0;0;0
01/05/2024;Inativo;;27;27;6;27;6;0;0;0
01/05/2024;Não Ativado;Clientes Fieis;1;0;0;0;0;1;1;1
01/05/2024;Não Ativado;Em Risco;1;1;0;1;0;0;0;0
01/05/2024;Não Ativado;Hibernando;2;1;0;1;0;0;0;0
01/05/2024;Não Ativado;Nao Perder!;3;3;1;3;1;0;0;0
01/05/2024;Não Ativado;Perdido;6;5;2;5;2;0;0;0
01/05/2024;Não Ativado;Potencial Fiel;3;1;0;1;0;2;3;3
01/05/2024;Não Ativado;Quase Dormindo;1;1;0;1;0;0;0;1
01/05/2024;Não Ativado;;9715;6189;1221;5308;340;155;175;185
01/06/2024;Ativo;Campeao;12938;11865;2820;11864;2819;12809;12938;12938
01/06/2024;Ativo;Clientes Fieis;11125;9612;1757;9607;1752;10904;11120;11122
01/06/2024;Ativo;Novos Clientes;2403;2081;196;2080;195;2319;2401;2401
01/06/2024;Ativo;Potencial Fiel;10974;9373;1303;9366;1296;10690;10966;10967
01/06/2024;Ativo;;137;130;83;130;83;136;137;137
01/06/2024;Churn;Em Risco;1915;1715;291;1714;290;5;7;7
01/06/2024;Churn;Hibernando;57;54;7;54;7;0;0;0
01/06/2024;Churn;Nao Perder!;35;34;9;34;9;0;0;0
01/06/2024;Churn;Perdido;16174;13658;1227;13632;1201;9;12;12
01/06/2024;Churn;;61994;45088;2526;44399;1837;14;14;17
01/06/2024;Dormente;Campeao;91;87;22;87;22;2;91;91
01/06/2024;Dormente;Clientes Fieis;7790;6914;1382;6912;1380;53;5509;7741
01/06/2024;Dormente;Clientes Promissores;2250;2005;172;2004;171;7;2118;2245
01/06/2024;Dormente;Novos Clientes;83;71;6;71;6;1;83;83
01/06/2024;Dormente;Potencial Fiel;7521;6537;888;6530;881;33;7156;7512
01/06/2024;Dormente;Precisa de Atencao;2547;2200;346;2200;346;12;12;2465
01/06/2024;Dormente;Quase Dormindo;4498;3910;418;3903;411;7;8;4337
01/06/2024;Dormente;;28;27;8;27;8;0;12;26
01/06/2024;Inativo;Clientes Fieis;52;46;9;46;9;1;1;1
01/06/2024;Inativo;Em Risco;5643;4957;899;4955;897;11;14;17
01/06/2024;Inativo;Hibernando;5421;4725;568;4723;566;9;9;9
01/06/2024;Inativo;Perdido;5562;4948;455;4942;449;9;10;10
01/06/2024;Inativo;Precisa de Atencao;78;71;12;71;12;0;0;0
01/06/2024;Inativo;Quase Dormindo;135;115;15;114;14;0;0;0
01/06/2024;Inativo;;10;9;4;9;4;0;0;0
01/06/2024;Não Ativado;Em Risco;3;3;0;3;0;0;0;0
01/06/2024;Não Ativado;Nao Perder!;1;1;0;1;0;0;0;0
01/06/2024;Não Ativado;Perdido;3;2;1;2;1;0;0;0
01/06/2024;Não Ativado;Potencial Fiel;1;0;0;0;0;1;1;1
01/06/2024;Não Ativado;;8886;5037;735;4494;192;96;107;119
01/07/2024;Ativo;Campeao;4472;3988;915;3986;913;4422;4472;4472
01/07/2024;Ativo;Clientes Fieis;5537;4741;807;4737;803;5436;5535;5536
01/07/2024;Ativo;Novos Clientes;1993;1756;118;1755;117;1931;1992;1992
01/07/2024;Ativo;Potencial Fiel;7415;6339;759;6327;747;7230;7408;7408
01/07/2024;Ativo;;76;75;37;75;37;75;76;76
01/07/2024;Churn;Em Risco;1319;1154;195;1153;194;1;1;2
01/07/2024;Churn;Hibernando;40;34;3;34;3;0;0;0
01/07/2024;Churn;Nao Perder!;21;18;6;18;6;0;0;0
01/07/2024;Churn;Perdido;12900;10898;887;10869;858;11;12;12
01/07/2024;Churn;;57882;41379;2013;40626;1260;21;22;24
01/07/2024;Dormente;Campeao;42;32;7;32;7;0;42;42
01/07/2024;Dormente;Clientes Fieis;3858;3369;607;3366;604;30;2628;3822
01/07/2024;Dormente;Clientes Promissores;1826;1626;115;1623;112;1;1726;1821
01/07/2024;Dormente;Novos Clientes;56;49;7;49;7;0;56;56
01/07/2024;Dormente;Potencial Fiel;5066;4323;516;4319;512;17;4814;5066
01/07/2024;Dormente;Precisa de Atencao;1617;1383;173;1382;172;4;7;1579
01/07/2024;Dormente;Quase Dormindo;3439;2982;279;2975;272;4;4;3306
01/07/2024;Dormente;;26;24;8;24;8;0;10;25
01/07/2024;Inativo;Clientes Fieis;33;29;4;29;4;0;0;0
01/07/2024;Inativo;Em Risco;3559;3107;475;3103;471;9;9;9
01/07/2024;Inativo;Hibernando;4087;3563;398;3560;395;4;4;5
01/07/2024;Inativo;Perdido;4575;4059;304;4055;300;9;9;9
01/07/2024;Inativo;Precisa de Atencao;40;36;3;36;3;0;0;0
01/07/2024;Inativo;Quase Dormindo;122;106;10;106;10;0;0;0
01/07/2024;Inativo;;16;15;2;15;2;0;0;0
01/07/2024;Não Ativado;Clientes Promissores;1;1;0;1;0;0;1;1
01/07/2024;Não Ativado;Em Risco;6;3;2;3;2;0;0;0
01/07/2024;Não Ativado;Nao Perder!;5;4;3;4;3;0;0;0
01/07/2024;Não Ativado;Perdido;2;2;0;2;0;0;0;0
01/07/2024;Não Ativado;Potencial Fiel;5;5;2;5;2;2;5;5
01/07/2024;Não Ativado;;8119;4676;1074;3784;182;78;90;92
01/08/2024;Ativo;Campeao;3201;2790;657;2784;651;3169;3201;3201
01/08/2024;Ativo;Clientes Fieis;4840;4060;686;4055;681;4754;4840;4840
01/08/2024;Ativo;Novos Clientes;1966;1733;128;1731;126;1908;1966;1966
01/08/2024;Ativo;Potencial Fiel;6820;5864;677;5854;667;6634;6816;6817
01/08/2024;Ativo;;75;71;46;71;46;74;75;75
01/08/2024;Churn;Em Risco;1255;1116;177;1113;174;1;2;3
01/08/2024;Churn;Hibernando;50;46;7;46;7;0;0;0
01/08/2024;Churn;Nao Perder!;29;26;14;26;14;0;0;0
01/08/2024;Churn;Perdido;13079;11082;881;11040;839;5;5;5
01/08/2024;Churn;;54598;38988;1827;38254;1093;19;19;21
01/08/2024;Dormente;Campeao;41;33;8;33;8;0;41;41
01/08/2024;Dormente;Clientes Fieis;3263;2805;508;2800;503;18;2249;3241
01/08/2024;Dormente;Clientes Promissores;1825;1603;104;1600;101;2;1722;1825
01/08/2024;Dormente;Novos Clientes;46;38;4;38;4;0;46;46
01/08/2024;Dormente;Potencial Fiel;4873;4193;502;4190;499;17;4640;4868
01/08/2024;Dormente;Precisa de Atencao;1446;1244;170;1242;168;1;1;1405
01/08/2024;Dormente;Quase Dormindo;3491;3043;222;3040;219;5;5;3361
01/08/2024;Dormente;;32;30;7;30;7;0;20;32
01/08/2024;Inativo;Clientes Fieis;26;26;4;26;4;0;0;0
01/08/2024;Inativo;Em Risco;3338;2890;417;2885;412;10;10;12
01/08/2024;Inativo;Hibernando;3954;3432;333;3424;325;6;7;7
01/08/2024;Inativo;Perdido;4521;4037;304;4035;302;4;4;5
01/08/2024;Inativo;Precisa de Atencao;47;40;6;39;5;0;0;0
01/08/2024;Inativo;Quase Dormindo;113;101;8;101;8;0;0;0
01/08/2024;Inativo;;20;17;0;17;0;0;0;0
01/08/2024;Não Ativado;Clientes Fieis;1;1;0;1;0;1;1;1
01/08/2024;Não Ativado;Clientes Promissores;1;1;0;1;0;0;0;1
01/08/2024;Não Ativado;Em Risco;1;1;0;1;0;0;0;0
01/08/2024;Não Ativado;Nao Perder!;2;2;0;2;0;0;0;0
01/08/2024;Não Ativado;Perdido;4;4;2;4;2;0;0;0
01/08/2024;Não Ativado;Potencial Fiel;1;1;0;1;0;0;1;1
01/08/2024;Não Ativado;;137876;18619;13102;5779;262;61;66;73
01/09/2024;Ativo;Campeao;3041;2649;660;2645;656;3014;3041;3041
01/09/2024;Ativo;Clientes Fieis;4792;4084;803;4078;797;4696;4791;4791
01/09/2024;Ativo;Novos Clientes;1901;1694;247;1689;242;1850;1897;1897
01/09/2024;Ativo;Potencial Fiel;6536;5581;895;5571;885;6368;6531;6531
01/09/2024;Ativo;;72;72;44;72;44;71;72;72
01/09/2024;Churn;Em Risco;1307;1140;261;1133;254;3;3;3
01/09/2024;Churn;Hibernando;34;30;7;30;7;0;0;0
01/09/2024;Churn;Nao Perder!;28;27;9;27;9;0;0;0
01/09/2024;Churn;Perdido;12447;10469;1769;10432;1732;13;15;17
01/09/2024;Churn;;52373;40662;11959;36805;8102;10;10;11
01/09/2024;Dormente;Campeao;21;20;6;20;6;0;21;21
01/09/2024;Dormente;Clientes Fieis;3134;2690;550;2684;544;28;2205;3105
01/09/2024;Dormente;Clientes Promissores;1679;1457;221;1456;220;2;1585;1679
01/09/2024;Dormente;Novos Clientes;58;50;10;50;10;0;58;58
01/09/2024;Dormente;Potencial Fiel;4725;4086;675;4078;667;11;4497;4723
01/09/2024;Dormente;Precisa de Atencao;1391;1199;211;1198;210;2;2;1350
01/09/2024;Dormente;Quase Dormindo;3159;2755;411;2750;406;8;8;3029
01/09/2024;Dormente;;28;28;8;28;8;0;13;28
01/09/2024;Inativo;Clientes Fieis;26;24;7;24;7;0;0;1
01/09/2024;Inativo;Em Risco;3332;2894;553;2889;548;7;7;9
01/09/2024;Inativo;Hibernando;3681;3221;546;3213;538;2;2;3
01/09/2024;Inativo;Perdido;4339;3830;540;3827;537;4;5;5
01/09/2024;Inativo;Precisa de Atencao;30;24;1;24;1;0;0;0
01/09/2024;Inativo;Quase Dormindo;110;90;10;90;10;0;0;0
01/09/2024;Inativo;;22;16;2;16;2;0;0;0
01/09/2024;Não Ativado;Em Risco;1;1;0;1;0;0;0;0
01/09/2024;Não Ativado;Hibernando;1;0;0;0;0;0;0;0
01/09/2024;Não Ativado;Nao Perder!;1;1;0;1;0;0;0;0
01/09/2024;Não Ativado;Perdido;7;5;2;5;2;0;0;0
01/09/2024;Não Ativado;Potencial Fiel;3;1;0;1;0;1;3;3
01/09/2024;Não Ativado;;88158;23010;19758;9148;5896;58;66;79
01/10/2024;Ativo;Campeao;3251;2874;715;2872;713;3214;3251;3251
01/10/2024;Ativo;Clientes Fieis;4494;3739;758;3733;752;4413;4493;4493
01/10/2024;Ativo;Novos Clientes;1839;1636;282;1635;281;1783;1838;1838
01/10/2024;Ativo;Potencial Fiel;6332;5367;1016;5354;1003;6149;6326;6326
01/10/2024;Ativo;;70;67;49;67;49;70;70;70
01/10/2024;Churn;Em Risco;1241;1069;224;1065;220;0;0;0
01/10/2024;Churn;Hibernando;52;46;12;46;12;0;0;0
01/10/2024;Churn;Nao Perder!;22;20;6;20;6;0;0;0
01/10/2024;Churn;Perdido;12050;9922;2053;9882;2013;8;9;9
01/10/2024;Churn;;50831;40642;17420;35130;11908;15;16;19
01/10/2024;Dormente;Campeao;34;27;2;27;2;0;34;34
01/10/2024;Dormente;Clientes Fieis;3157;2686;560;2683;557;20;2152;3124
01/10/2024;Dormente;Clientes Promissores;1647;1461;232;1459;230;0;1558;1647
01/10/2024;Dormente;Novos Clientes;59;55;8;55;8;0;59;59
01/10/2024;Dormente;Potencial Fiel;4420;3743;702;3737;696;13;4189;4418
01/10/2024;Dormente;Precisa de Atencao;1374;1177;231;1173;227;5;5;1333
01/10/2024;Dormente;Quase Dormindo;3197;2768;510;2767;509;6;6;3058
01/10/2024;Dormente;;33;32;11;32;11;1;19;33
01/10/2024;Inativo;Clientes Fieis;21;17;4;17;4;0;0;0
01/10/2024;Inativo;Em Risco;2996;2586;529;2581;524;12;12;12
01/10/2024;Inativo;Hibernando;3700;3230;620;3226;616;9;10;11
01/10/2024;Inativo;Perdido;4085;3589;631;3587;629;3;3;3
01/10/2024;Inativo;Precisa de Atencao;38;28;7;28;7;0;0;0
01/10/2024;Inativo;Quase Dormindo;109;94;16;94;16;0;0;0
01/10/2024;Inativo;;11;11;2;11;2;0;0;0
01/10/2024;Não Ativado;Em Risco;3;3;2;3;2;0;0;0
01/10/2024;Não Ativado;Hibernando;2;0;0;0;0;0;0;0
01/10/2024;Não Ativado;Nao Perder!;4;4;3;4;3;0;0;0
01/10/2024;Não Ativado;Novos Clientes;2;2;0;2;0;2;2;2
01/10/2024;Não Ativado;Perdido;7;4;2;4;2;0;0;0
01/10/2024;Não Ativado;Precisa de Atencao;1;1;0;1;0;0;0;1
01/10/2024;Não Ativado;;26607;13764;9899;7298;3433;62;71;74
01/11/2024;Ativo;Campeao;3781;3376;857;3372;853;3763;3781;3781
01/11/2024;Ativo;Clientes Fieis;4835;4047;865;4041;859;4742;4835;4835
01/11/2024;Ativo;Novos Clientes;1786;1543;329;1538;324;1731;1785;1785
01/11/2024;Ativo;Potencial Fiel;6653;5624;1187;5617;1180;6478;6649;6649
01/11/2024;Ativo;;78;71;50;71;50;77;78;78
01/11/2024;Churn;Em Risco;1367;1186;280;1181;275;1;1;2
01/11/2024;Churn;Hibernando;29;24;9;24;9;0;0;0
01/11/2024;Churn;Nao Perder!;31;28;12;28;12;0;0;0
01/11/2024;Churn;Perdido;12539;10409;2369;10368;2328;6;7;8
01/11/2024;Churn;;52906;43410;21732;36280;14602;8;8;10
01/11/2024;Dormente;Campeao;37;37;8;37;8;1;37;37
01/11/2024;Dormente;Clientes Fieis;3470;3007;669;3002;664;26;2383;3442
01/11/2024;Dormente;Clientes Promissores;1788;1560;298;1553;291;1;1672;1786
01/11/2024;Dormente;Novos Clientes;43;38;10;38;10;0;43;43
01/11/2024;Dormente;Potencial Fiel;4782;4097;801;4094;798;16;4559;4774
01/11/2024;Dormente;Precisa de Atencao;1443;1244;236;1242;234;6;6;1391
01/11/2024;Dormente;Quase Dormindo;3203;2763;591;2756;584;7;8;3087
01/11/2024;Dormente;;31;26;5;26;5;0;19;31
01/11/2024;Inativo;Clientes Fieis;30;25;9;25;9;0;0;0
01/11/2024;Inativo;Em Risco;3346;2894;646;2891;643;6;6;7
01/11/2024;Inativo;Hibernando;3798;3235;688;3225;678;7;7;7
01/11/2024;Inativo;Perdido;4288;3777;752;3769;744;3;3;3
01/11/2024;Inativo;Precisa de Atencao;47;36;7;36;7;0;0;0
01/11/2024;Inativo;Quase Dormindo;119;103;24;103;24;0;0;0
01/11/2024;Inativo;;24;20;5;20;5;0;0;0
01/11/2024;Não Ativado;Clientes Fieis;2;2;0;2;0;0;1;2
01/11/2024;Não Ativado;Clientes Promissores;2;1;0;1;0;0;2;2
01/11/2024;Não Ativado;Em Risco;1;1;0;1;0;0;0;0
01/11/2024;Não Ativado;Nao Perder!;2;2;0;2;0;0;0;0
01/11/2024;Não Ativado;Perdido;3;2;0;2;0;0;0;0
01/11/2024;Não Ativado;Potencial Fiel;1;0;0;0;0;0;1;1
01/11/2024;Não Ativado;;59440;28801;25969;3827;995;57;67;74
01/12/2024;Ativo;Campeao;4792;4382;1051;4381;1050;4750;4792;4792
01/12/2024;Ativo;Clientes Fieis;5791;5053;1319;5049;1315;5685;5789;5789
01/12/2024;Ativo;Novos Clientes;2226;1979;723;1978;722;2160;2224;2224
01/12/2024;Ativo;Potencial Fiel;7629;6595;2133;6586;2124;7434;7626;7627
01/12/2024;Ativo;;84;81;52;81;52;84;84;84
01/12/2024;Churn;Em Risco;1617;1430;408;1428;406;2;2;2
01/12/2024;Churn;Hibernando;39;33;16;33;16;0;0;0
01/12/2024;Churn;Nao Perder!;33;26;12;26;12;0;0;0
01/12/2024;Churn;Perdido;15729;13322;6023;13285;5986;13;13;14
01/12/2024;Churn;;64103;63047;59792;45649;42394;18;18;19
01/12/2024;Dormente;Campeao;45;41;11;41;11;0;45;45
01/12/2024;Dormente;Clientes Fieis;4072;3603;935;3601;933;22;2812;4039
01/12/2024;Dormente;Clientes Promissores;2048;1829;584;1828;583;4;1931;2047
01/12/2024;Dormente;Novos Clientes;49;41;10;41;10;0;49;49
01/12/2024;Dormente;Potencial Fiel;5564;4869;1607;4861;1599;15;5288;5559
01/12/2024;Dormente;Precisa de Atencao;1774;1540;467;1538;465;5;5;1704
01/12/2024;Dormente;Quase Dormindo;3825;3378;1202;3369;1193;4;4;3662
01/12/2024;Dormente;;32;31;15;31;15;0;17;31
01/12/2024;Inativo;Clientes Fieis;35;30;10;30;10;1;1;1
01/12/2024;Inativo;Em Risco;4256;3743;1155;3742;1154;14;15;16
01/12/2024;Inativo;Hibernando;4707;4113;1576;4109;1572;3;5;7
01/12/2024;Inativo;Perdido;5159;4618;1523;4612;1517;6;7;7
01/12/2024;Inativo;Precisa de Atencao;50;40;12;40;12;0;0;0
01/12/2024;Inativo;Quase Dormindo;136;122;48;122;48;0;0;0
01/12/2024;Inativo;;29;28;11;28;11;0;0;0
01/12/2024;Não Ativado;Campeao;1;1;0;1;0;1;1;1
01/12/2024;Não Ativado;Clientes Fieis;1;1;0;1;0;0;1;1
01/12/2024;Não Ativado;Em Risco;4;4;2;4;2;0;0;0
01/12/2024;Não Ativado;Nao Perder!;3;3;1;3;1;0;0;0
01/12/2024;Não Ativado;Novos Clientes;1;1;0;1;0;1;1;1
01/12/2024;Não Ativado;Perdido;9;5;1;4;0;0;0;0
01/12/2024;Não Ativado;Potencial Fiel;1;1;0;1;0;0;1;1
01/12/2024;Não Ativado;Quase Dormindo;1;0;0;0;0;0;0;1
01/12/2024;Não Ativado;;19571;19219;18167;3502;2450;72;79;85
01/01/2025;Ativo;Campeao;4295;3946;1044;3944;1042;4241;4294;4294
01/01/2025;Ativo;Clientes Fieis;5279;4592;1221;4585;1214;5182;5278;5279
01/01/2025;Ativo;Novos Clientes;1814;1615;617;1613;615;1762;1814;1814
01/01/2025;Ativo;Potencial Fiel;7061;6185;1974;6178;1967;6891;7056;7057
01/01/2025;Ativo;;70;68;49;68;49;70;70;70
01/01/2025;Churn;Em Risco;1599;1387;370;1379;362;2;2;3
01/01/2025;Churn;Hibernando;49;43;17;43;17;0;0;0
01/01/2025;Churn;Nao Perder!;33;31;12;31;12;0;0;0
01/01/2025;Churn;Perdido;13905;12006;5203;11966;5163;5;5;6
01/01/2025;Churn;;54683;53719;50609;39835;36725;17;18;18
01/01/2025;Dormente;Campeao;31;30;6;30;6;1;31;31
01/01/2025;Dormente;Clientes Fieis;3863;3488;924;3483;919;26;2697;3834
01/01/2025;Dormente;Clientes Promissores;1753;1566;500;1561;495;3;1656;1753
01/01/2025;Dormente;Novos Clientes;45;40;14;40;14;0;45;45
01/01/2025;Dormente;Potencial Fiel;4881;4297;1388;4291;1382;12;4625;4879
01/01/2025;Dormente;Precisa de Atencao;1639;1448;481;1448;481;4;4;1571
01/01/2025;Dormente;Quase Dormindo;3240;2862;957;2861;956;2;2;3113
01/01/2025;Dormente;;29;26;8;25;7;0;14;27
01/01/2025;Inativo;Clientes Fieis;25;25;4;25;4;1;1;1
01/01/2025;Inativo;Em Risco;3948;3515;1102;3510;1097;8;9;10
01/01/2025;Inativo;Hibernando;4388;3943;1489;3937;1483;3;4;6
01/01/2025;Inativo;Perdido;4597;4161;1375;4153;1367;2;2;3
01/01/2025;Inativo;Precisa de Atencao;45;41;19;41;19;0;0;0
01/01/2025;Inativo;Quase Dormindo;116;96;36;96;36;0;0;0
01/01/2025;Inativo;;11;11;5;11;5;0;0;0
01/01/2025;Não Ativado;Clientes Fieis;1;1;0;1;0;0;1;1
01/01/2025;Não Ativado;Clientes Promissores;1;0;0;0;0;0;1;1
01/01/2025;Não Ativado;Em Risco;1;0;0;0;0;0;0;0
01/01/2025;Não Ativado;Hibernando;1;1;0;1;0;0;0;0
01/01/2025;Não Ativado;Nao Perder!;3;3;1;3;1;0;0;0
01/01/2025;Não Ativado;Perdido;8;7;6;5;4;0;0;0
01/01/2025;Não Ativado;Potencial Fiel;2;2;1;2;1;1;2;2
01/01/2025;Não Ativado;Quase Dormindo;2;2;0;2;0;0;0;2
01/01/2025;Não Ativado;;31773;30878;29815;3465;2402;76;87;91
01/02/2025;Ativo;Campeao;3521;3164;746;3164;746;3497;3521;3521
01/02/2025;Ativo;Clientes Fieis;4477;3839;851;3836;848;4394;4475;4476
01/02/2025;Ativo;Novos Clientes;1644;1460;464;1458;462;1601;1642;1642
01/02/2025;Ativo;Potencial Fiel;6050;5234;1447;5228;1441;5907;6045;6045
01/02/2025;Ativo;;65;60;44;60;44;64;65;65
01/02/2025;Churn;Em Risco;1305;1131;262;1130;261;1;1;1
01/02/2025;Churn;Hibernando;38;33;16;33;16;0;0;0
01/02/2025;Churn;Nao Perder!;22;20;10;20;10;0;0;0
01/02/2025;Churn;Perdido;11414;9690;3458;9655;3423;9;9;9
01/02/2025;Churn;;42152;39593;32384;30585;23376;14;15;15
01/02/2025;Dormente;Campeao;30;25;10;25;10;1;30;30
01/02/2025;Dormente;Clientes Fieis;3131;2792;660;2790;658;17;2142;3109
01/02/2025;Dormente;Clientes Promissores;1550;1359;358;1357;356;3;1455;1549
01/02/2025;Dormente;Novos Clientes;48;42;11;42;11;0;48;48
01/02/2025;Dormente;Potencial Fiel;4324;3761;1051;3759;1049;16;4117;4318
01/02/2025;Dormente;Precisa de Atencao;1318;1151;318;1148;315;4;4;1270
01/02/2025;Dormente;Quase Dormindo;2890;2548;686;2539;677;0;0;2781
01/02/2025;Dormente;;24;21;6;21;6;0;11;23
01/02/2025;Inativo;Clientes Fieis;24;24;6;24;6;0;0;0
01/02/2025;Inativo;Em Risco;3146;2772;765;2763;756;7;9;9
01/02/2025;Inativo;Hibernando;3564;3144;959;3140;955;3;3;3
01/02/2025;Inativo;Perdido;4024;3600;1013;3593;1006;3;3;3
01/02/2025;Inativo;Precisa de Atencao;34;28;10;28;10;0;0;0
01/02/2025;Inativo;Quase Dormindo;97;82;27;82;27;0;0;0
01/02/2025;Inativo;;14;13;3;13;3;0;0;0
01/02/2025;Não Ativado;Clientes Fieis;2;1;0;1;0;1;2;2
01/02/2025;Não Ativado;Em Risco;2;2;1;2;1;0;0;0
01/02/2025;Não Ativado;Nao Perder!;3;3;2;3;2;0;0;0
01/02/2025;Não Ativado;Novos Clientes;1;1;0;1;0;1;1;1
01/02/2025;Não Ativado;Perdido;7;6;3;5;2;0;0;0
01/02/2025;Não Ativado;Potencial Fiel;2;2;2;0;0;1;2;2
01/02/2025;Não Ativado;;35784;32463;29799;4361;1697;70;79;81
01/03/2025;Ativo;Campeao;3676;3233;767;3232;766;3645;3676;3676
01/03/2025;Ativo;Clientes Fieis;4886;4148;706;4141;699;4791;4884;4885
01/03/2025;Ativo;Novos Clientes;1700;1518;199;1515;196;1640;1699;1699
01/03/2025;Ativo;Potencial Fiel;6626;5612;861;5602;851;6452;6624;6624
01/03/2025;Ativo;;76;74;55;74;55;76;76;76
01/03/2025;Churn;Em Risco;1562;1336;234;1329;227;2;2;3
